# state_raw_wt_1yta_84-94, mean_raw_wt_1yta_84-94, stderr_raw_wt_1yta_84-94, var_raw_wt_1yta_84-94, ci_lower_raw_wt_1yta_84-94, ci_upper_raw_wt_1yta_84-94, lower_delta_raw_wt_1yta_84-94, upper_delta_raw_wt_1yta_84-94
-2.0,1083.976538255631,0.24626567305701766,13747.29118813744,1083.4973515145934,1084.4553437309664,0.47918674103766534,0.4788054753353208
-1.0,445.8062277425116,0.03621268005196157,349.7130038548168,445.73473330351356,445.8766325527524,0.07149443899805874,0.07040481024080236
0.0,489.6351520537278,0.5559750977389064,9009.57989133576,488.5468125178921,490.7472560899235,1.0883395358357006,1.112104036195717
1.0,462.4412422849576,0.2573721629107973,1913.354827522318,461.942280667163,462.95671497465815,0.4989616177945777,0.515472689700573
2.0,430.3310789335,0.3450998612337967,476.37565689434297,429.649989862,430.99380701125,0.6810890715000255,0.6627280777499891
3.0,473.6494942375559,0.474378086808771,854.4562594207964,472.72738703739793,474.57866658914935,0.9221072001579955,0.9291723515934223
4.0,443.24925086133055,0.060577715378270766,382.3161461537638,443.1305267324803,443.3681844614189,0.11872412885026051,0.11893360008832587
5.0,444.87467648564274,0.03822749752204237,336.09102426468223,444.7989779416621,444.9483806459206,0.0756985439806499,0.07370416027788451
