# state_raw_fast_1yta_84-94, mean_raw_fast_1yta_84-94, stderr_raw_fast_1yta_84-94, var_raw_fast_1yta_84-94, ci_lower_raw_fast_1yta_84-94, ci_upper_raw_fast_1yta_84-94, lower_delta_raw_fast_1yta_84-94, upper_delta_raw_fast_1yta_84-94
-2.0,1083.976538255631,0.24626567305701766,13747.29118813744,1083.4973515145934,1084.4553437309664,0.47918674103766534,0.4788054753353208
-1.0,445.8062277425116,0.03621268005196157,349.7130038548168,445.73473330351356,445.8766325527524,0.07149443899805874,0.07040481024080236
0.0,490.4511998379268,0.4589803679820745,8767.161163456436,489.54281393735727,491.34764065345894,0.9083859005695558,0.8964408155321166
1.0,470.72473449882784,0.3842702894097759,3338.23225588871,469.97409075657987,471.47739453762114,0.7506437422479735,0.7526600387932945
2.0,431.4118439769961,0.2865327803926838,492.5241044031323,430.8492543380563,431.9834567734622,0.5625896389398122,0.57161279646607
3.0,468.710316319266,0.2893883891992642,821.5447264708124,468.15057239255856,469.2823217379205,0.5597439267074265,0.5720054186544985
4.0,445.55029465630423,0.09952497232493107,633.7458882596017,445.35614383949917,445.7473076306404,0.1941508168050632,0.19701297433618947
5.0,445.11472869959675,0.035881918656372434,329.5850689651967,445.0452013673364,445.18510363546835,0.0695273322603498,0.07037493587159815
