# state_raw_slow_1yta_84-94, mean_raw_slow_1yta_84-94, stderr_raw_slow_1yta_84-94, var_raw_slow_1yta_84-94, ci_lower_raw_slow_1yta_84-94, ci_upper_raw_slow_1yta_84-94, lower_delta_raw_slow_1yta_84-94, upper_delta_raw_slow_1yta_84-94
-2.0,1083.976538255631,0.24626567305701766,13747.29118813744,1083.4973515145934,1084.4553437309664,0.47918674103766534,0.4788054753353208
-1.0,445.8062277425116,0.03621268005196157,349.7130038548168,445.73473330351356,445.8766325527524,0.07149443899805874,0.07040481024080236
0.0,486.51812518983706,0.5723997986452429,7421.408284457937,485.4126739894044,487.64705371016737,1.1054512004326398,1.1289285203303052
1.0,486.98434722317427,0.6400142521826047,6310.1690333666065,485.7372764460889,488.2491267809153,1.247070777085355,1.264779557741008
2.0,452.50001999999995,1.1369252248986327e-13,1.2925989670108064e-26,452.50001999999995,452.50001999999995,0.0,0.0
3.0,474.21525914397705,0.4763699780552994,868.4548183829395,473.2783727857329,475.1247546911419,0.9368863582441236,0.9094955471648518
4.0,442.7119106002993,0.08385030085301703,366.54753053907734,442.5478158965551,442.8767517764223,0.16409470374418333,0.16484117612299087
5.0,445.2532330952147,0.03257815855635082,324.7498389108882,445.1903256719513,445.31723964735176,0.0629074232633684,0.06400655213707296
