  0.0000 0.0000 0.0000 0.0000 0.0000 0.0100 0.0050 0.0050 0.9800 
  0.0601 0.0000 0.0000 0.0000 0.0000 0.0107 0.0064 0.0026 0.9803 
  0.1201 0.0000 0.0000 0.0000 0.0000 0.0105 0.0064 0.0026 0.9806 
  0.1802 0.0000 0.0000 0.0000 0.0000 0.0104 0.0063 0.0025 0.9808 
  0.2402 0.0000 0.0000 0.0000 0.0000 0.0103 0.0062 0.0025 0.9809 
  0.3003 0.0000 0.0000 0.0000 0.0000 0.0103 0.0062 0.0025 0.9810 
  0.3604 0.0000 0.0000 0.0000 0.0000 0.0102 0.0062 0.0025 0.9811 
  0.4204 0.0000 0.0000 0.0000 0.0000 0.0102 0.0062 0.0025 0.9812 
  0.4805 0.0000 0.0000 0.0000 0.0000 0.0102 0.0061 0.0025 0.9812 
  0.5405 0.0000 0.0000 0.0000 0.0000 0.0102 0.0061 0.0025 0.9812 
  0.6006 0.0000 0.0000 0.0000 0.0000 0.0102 0.0061 0.0025 0.9813 
  0.6607 0.0000 0.0000 0.0000 0.0000 0.0101 0.0061 0.0025 0.9813 
  0.7207 0.0000 0.0000 0.0000 0.0000 0.0101 0.0061 0.0025 0.9813 
  0.7808 0.0000 0.0000 0.0000 0.0000 0.0101 0.0061 0.0025 0.9813 
  0.8408 0.0000 0.0000 0.0000 0.0000 0.0101 0.0061 0.0025 0.9813 
  0.9009 0.0000 0.0000 0.0000 0.0000 0.0101 0.0061 0.0025 0.9813 
  0.9610 0.0000 0.0000 0.0000 0.0000 0.0101 0.0061 0.0025 0.9813 
  1.0210 0.0000 0.0000 0.0000 0.0000 0.0101 0.0061 0.0025 0.9813 
  1.0811 0.0000 0.0000 0.0000 0.0000 0.0101 0.0061 0.0025 0.9813 
  1.1411 0.0000 0.0000 0.0000 0.0000 0.0101 0.0061 0.0025 0.9813 
  1.2012 0.0000 0.0000 0.0000 0.0000 0.0101 0.0061 0.0025 0.9813 
  1.2613 0.0000 0.0000 0.0000 0.0000 0.0101 0.0061 0.0025 0.9813 
  1.3213 0.0000 0.0000 0.0000 0.0000 0.0101 0.0061 0.0025 0.9813 
  1.3814 0.0000 0.0000 0.0000 0.0000 0.0101 0.0061 0.0025 0.9813 
  1.4414 0.0000 0.0000 0.0000 0.0000 0.0101 0.0061 0.0025 0.9813 
  1.5015 0.0000 0.0000 0.0000 0.0000 0.0101 0.0061 0.0025 0.9813 
  1.5616 0.0000 0.0000 0.0000 0.0000 0.0101 0.0061 0.0025 0.9813 
