  0.0003 0.0000 0.0000 0.0000 0.0000 0.0100 0.0050 0.0050 0.9800 
  0.0006 0.0000 0.0000 0.0000 0.0000 0.0100 0.0050 0.0050 0.9800 
  0.0009 0.0000 0.0000 0.0000 0.0000 0.0100 0.0100 0.0000 0.9800 
  0.0012 0.0000 0.0000 0.0000 0.0000 0.0100 0.0050 0.0050 0.9800 
  0.0015 0.0000 0.0000 0.0000 0.0000 0.0100 0.0050 0.0050 0.9800 
  0.0018 0.0000 0.0000 0.0000 0.0000 0.0100 0.0050 0.0050 0.9800 
  0.0021 0.0000 0.0000 0.0000 0.0000 0.0100 0.0050 0.0050 0.9800 
  0.0024 0.0000 0.0000 0.0000 0.0000 0.0100 0.0050 0.0050 0.9800 
  0.0027 0.0000 0.0000 0.0000 0.0000 0.0150 0.0000 0.0050 0.9800 
  0.0030 0.0000 0.0000 0.0000 0.0000 0.0100 0.0050 0.0050 0.9800 
  0.0033 0.0000 0.0000 0.0000 0.0000 0.0100 0.0100 0.0000 0.9800 
  0.0036 0.0000 0.0000 0.0000 0.0000 0.0100 0.0050 0.0050 0.9800 
  0.0039 0.0000 0.0000 0.0000 0.0000 0.0100 0.0100 0.0000 0.9800 
  0.0042 0.0000 0.0000 0.0000 0.0000 0.0100 0.0100 0.0000 0.9800 
  0.0045 0.0000 0.0000 0.0000 0.0000 0.0100 0.0050 0.0050 0.9800 
  0.0048 0.0000 0.0000 0.0000 0.0000 0.0100 0.0050 0.0050 0.9800 
  0.0051 0.0000 0.0000 0.0000 0.0000 0.0100 0.0100 0.0000 0.9800 
  0.0054 0.0000 0.0000 0.0000 0.0000 0.0100 0.0050 0.0050 0.9800 
  0.0057 0.0000 0.0000 0.0000 0.0000 0.0100 0.0050 0.0050 0.9800 
  0.0060 0.0000 0.0000 0.0000 0.0000 0.0100 0.0100 0.0000 0.9800 
  0.0062 0.0000 0.0000 0.0000 0.0000 0.0100 0.0050 0.0050 0.9800 
  0.0065 0.0000 0.0000 0.0000 0.0000 0.0100 0.0050 0.0050 0.9800 
  0.0068 0.0000 0.0000 0.0000 0.0000 0.0100 0.0050 0.0050 0.9800 
  0.0071 0.0000 0.0000 0.0000 0.0000 0.0100 0.0050 0.0050 0.9800 
  0.0074 0.0000 0.0000 0.0000 0.0000 0.0100 0.0100 0.0000 0.9800 
  0.0077 0.0000 0.0000 0.0000 0.0000 0.0100 0.0050 0.0050 0.9800 
  0.0080 0.0000 0.0000 0.0000 0.0000 0.0100 0.0100 0.0000 0.9800 
  0.0083 0.0000 0.0000 0.0000 0.0000 0.0100 0.0100 0.0000 0.9800 
  0.0086 0.0000 0.0000 0.0000 0.0000 0.0100 0.0050 0.0050 0.9800 
  0.0089 0.0000 0.0000 0.0000 0.0000 0.0100 0.0100 0.0000 0.9800 
  0.0092 0.0000 0.0000 0.0000 0.0000 0.0100 0.0100 0.0000 0.9800 
  0.0095 0.0000 0.0000 0.0000 0.0000 0.0100 0.0100 0.0000 0.9800 
  0.0098 0.0000 0.0000 0.0000 0.0000 0.0100 0.0050 0.0050 0.9800 
  0.0101 0.0000 0.0000 0.0000 0.0000 0.0100 0.0050 0.0050 0.9800 
  0.0104 0.0000 0.0000 0.0000 0.0000 0.0100 0.0050 0.0050 0.9800 
  0.0107 0.0000 0.0000 0.0000 0.0000 0.0100 0.0050 0.0050 0.9800 
  0.0110 0.0000 0.0000 0.0000 0.0000 0.0100 0.0050 0.0050 0.9800 
  0.0113 0.0000 0.0000 0.0000 0.0000 0.0100 0.0050 0.0050 0.9800 
  0.0116 0.0000 0.0000 0.0000 0.0000 0.0100 0.0050 0.0050 0.9800 
  0.0119 0.0000 0.0000 0.0000 0.0000 0.0100 0.0050 0.0050 0.9800 
  0.0122 0.0000 0.0000 0.0000 0.0000 0.0100 0.0050 0.0050 0.9800 
  0.0125 0.0000 0.0000 0.0000 0.0000 0.0100 0.0050 0.0050 0.9800 
  0.0128 0.0000 0.0000 0.0000 0.0000 0.0100 0.0100 0.0000 0.9800 
  0.0131 0.0000 0.0000 0.0000 0.0000 0.0100 0.0050 0.0050 0.9800 
  0.0134 0.0000 0.0000 0.0000 0.0000 0.0100 0.0100 0.0000 0.9800 
  0.0137 0.0000 0.0000 0.0000 0.0000 0.0100 0.0100 0.0000 0.9800 
  0.0140 0.0000 0.0000 0.0000 0.0000 0.0100 0.0050 0.0050 0.9800 
  0.0143 0.0000 0.0000 0.0000 0.0000 0.0100 0.0100 0.0000 0.9800 
  0.0146 0.0000 0.0000 0.0000 0.0000 0.0100 0.0050 0.0050 0.9800 
  0.0149 0.0000 0.0000 0.0000 0.0000 0.0150 0.0000 0.0050 0.9800 
  0.0152 0.0000 0.0000 0.0000 0.0000 0.0150 0.0050 0.0000 0.9800 
  0.0155 0.0000 0.0000 0.0000 0.0000 0.0100 0.0100 0.0000 0.9800 
  0.0158 0.0000 0.0000 0.0000 0.0000 0.0100 0.0050 0.0050 0.9800 
  0.0161 0.0000 0.0000 0.0000 0.0000 0.0100 0.0050 0.0050 0.9800 
  0.0164 0.0000 0.0000 0.0000 0.0000 0.0100 0.0050 0.0050 0.9800 
  0.0167 0.0000 0.0000 0.0000 0.0000 0.0100 0.0050 0.0050 0.9800 
  0.0170 0.0000 0.0000 0.0000 0.0000 0.0100 0.0050 0.0050 0.9800 
  0.0173 0.0000 0.0000 0.0000 0.0000 0.0100 0.0050 0.0050 0.9800 
  0.0176 0.0000 0.0000 0.0000 0.0000 0.0100 0.0050 0.0050 0.9800 
  0.0179 0.0000 0.0000 0.0000 0.0000 0.0100 0.0050 0.0050 0.9800 
  0.0182 0.0000 0.0000 0.0000 0.0000 0.0100 0.0050 0.0050 0.9800 
  0.0184 0.0000 0.0000 0.0000 0.0000 0.0100 0.0050 0.0050 0.9800 
  0.0187 0.0000 0.0000 0.0000 0.0000 0.0100 0.0050 0.0050 0.9800 
  0.0190 0.0000 0.0000 0.0000 0.0000 0.0100 0.0050 0.0050 0.9800 
  0.0193 0.0000 0.0000 0.0000 0.0000 0.0100 0.0050 0.0050 0.9800 
  0.0196 0.0000 0.0000 0.0000 0.0000 0.0100 0.0050 0.0050 0.9800 
  0.0199 0.0000 0.0000 0.0000 0.0000 0.0100 0.0050 0.0050 0.9800 
  0.0202 0.0000 0.0000 0.0000 0.0000 0.0100 0.0100 0.0000 0.9800 
  0.0205 0.0000 0.0000 0.0000 0.0000 0.0100 0.0050 0.0050 0.9800 
  0.0208 0.0000 0.0000 0.0000 0.0000 0.0100 0.0050 0.0050 0.9800 
  0.0211 0.0000 0.0000 0.0000 0.0000 0.0100 0.0050 0.0050 0.9800 
  0.0214 0.0000 0.0000 0.0000 0.0000 0.0100 0.0100 0.0000 0.9800 
  0.0217 0.0000 0.0000 0.0000 0.0000 0.0100 0.0100 0.0000 0.9800 
  0.0220 0.0000 0.0000 0.0000 0.0000 0.0100 0.0100 0.0000 0.9800 
  0.0223 0.0000 0.0000 0.0000 0.0000 0.0100 0.0050 0.0050 0.9800 
  0.0226 0.0000 0.0000 0.0000 0.0000 0.0100 0.0050 0.0050 0.9800 
  0.0229 0.0000 0.0000 0.0000 0.0000 0.0100 0.0050 0.0050 0.9800 
  0.0232 0.0000 0.0000 0.0000 0.0000 0.0100 0.0050 0.0050 0.9800 
  0.0235 0.0000 0.0000 0.0000 0.0000 0.0150 0.0000 0.0050 0.9800 
  0.0238 0.0000 0.0000 0.0000 0.0000 0.0100 0.0050 0.0050 0.9800 
  0.0241 0.0000 0.0000 0.0000 0.0000 0.0100 0.0100 0.0000 0.9800 
  0.0244 0.0000 0.0000 0.0000 0.0000 0.0100 0.0050 0.0050 0.9800 
  0.0247 0.0000 0.0000 0.0000 0.0000 0.0100 0.0050 0.0050 0.9800 
  0.0250 0.0000 0.0000 0.0000 0.0000 0.0150 0.0000 0.0050 0.9800 
  0.0253 0.0000 0.0000 0.0000 0.0000 0.0100 0.0100 0.0000 0.9800 
  0.0256 0.0000 0.0000 0.0000 0.0000 0.0100 0.0050 0.0050 0.9800 
  0.0259 0.0000 0.0000 0.0000 0.0000 0.0050 0.0100 0.0050 0.9800 
  0.0262 0.0000 0.0000 0.0000 0.0000 0.0100 0.0100 0.0000 0.9800 
  0.0265 0.0000 0.0000 0.0000 0.0000 0.0100 0.0050 0.0050 0.9800 
  0.0268 0.0000 0.0000 0.0000 0.0000 0.0100 0.0050 0.0050 0.9800 
  0.0271 0.0000 0.0000 0.0000 0.0000 0.0100 0.0050 0.0050 0.9800 
  0.0274 0.0000 0.0000 0.0000 0.0000 0.0100 0.0050 0.0050 0.9800 
  0.0277 0.0000 0.0000 0.0000 0.0000 0.0100 0.0050 0.0050 0.9800 
