0.00000 	0.000000000 	1.000000000
1.00000 	0.000037500 	0.995000000
2.00000 	0.000112500 	0.995000000
3.00000 	0.000187500 	0.995000000
4.00000 	0.000262500 	0.995000000
5.00000 	0.000337500 	0.990000000
6.00000 	0.000412500 	0.990000000
7.00000 	0.000487500 	0.980000000
8.00000 	0.000562500 	0.970000000
9.00000 	0.000637500 	0.955000000
10.00000 	0.000712500 	0.945000000
11.00000 	0.000787500 	0.940000000
12.00000 	0.000862500 	0.930000000
13.00000 	0.000937500 	0.900000000
14.00000 	0.001012500 	0.900000000
15.00000 	0.001087500 	0.900000000
16.00000 	0.001162500 	0.900000000
17.00000 	0.001237500 	0.885000000
18.00000 	0.001312500 	0.880000000
19.00000 	0.001387500 	0.875000000
20.00000 	0.001462500 	0.870000000
21.00000 	0.001537500 	0.860000000
22.00000 	0.001612500 	0.850000000
23.00000 	0.001687500 	0.845000000
24.00000 	0.001762500 	0.830000000
25.00000 	0.001837500 	0.820000000
26.00000 	0.001912500 	0.820000000
27.00000 	0.001987500 	0.815000000
28.00000 	0.002062500 	0.815000000
29.00000 	0.002137500 	0.810000000
30.00000 	0.002212500 	0.805000000
31.00000 	0.002287500 	0.805000000
32.00000 	0.002362500 	0.800000000
33.00000 	0.002437500 	0.790000000
34.00000 	0.002512500 	0.790000000
35.00000 	0.002587500 	0.780000000
36.00000 	0.002662500 	0.760000000
37.00000 	0.002737500 	0.750000000
38.00000 	0.002812500 	0.745000000
39.00000 	0.002887500 	0.740000000
40.00000 	0.002962500 	0.740000000
41.00000 	0.003037500 	0.735000000
42.00000 	0.003112500 	0.735000000
43.00000 	0.003187500 	0.735000000
44.00000 	0.003262500 	0.735000000
45.00000 	0.003337500 	0.725000000
46.00000 	0.003412500 	0.720000000
47.00000 	0.003487500 	0.720000000
48.00000 	0.003562500 	0.715000000
49.00000 	0.003637500 	0.715000000
50.00000 	0.003712500 	0.715000000
51.00000 	0.003787500 	0.690000000
52.00000 	0.003862500 	0.690000000
53.00000 	0.003937500 	0.690000000
54.00000 	0.004012500 	0.680000000
55.00000 	0.004087500 	0.675000000
56.00000 	0.004162500 	0.670000000
57.00000 	0.004237500 	0.670000000
58.00000 	0.004312500 	0.670000000
59.00000 	0.004387500 	0.665000000
60.00000 	0.004462500 	0.665000000
61.00000 	0.004537500 	0.665000000
62.00000 	0.004612500 	0.660000000
63.00000 	0.004687500 	0.660000000
64.00000 	0.004762500 	0.650000000
65.00000 	0.004837500 	0.650000000
66.00000 	0.004912500 	0.650000000
67.00000 	0.004987500 	0.635000000
68.00000 	0.005062500 	0.635000000
69.00000 	0.005137500 	0.635000000
70.00000 	0.005212500 	0.635000000
71.00000 	0.005287500 	0.635000000
72.00000 	0.005362500 	0.630000000
73.00000 	0.005437500 	0.630000000
74.00000 	0.005512500 	0.630000000
75.00000 	0.005587500 	0.630000000
76.00000 	0.005662500 	0.630000000
77.00000 	0.005737500 	0.615000000
78.00000 	0.005812500 	0.615000000
79.00000 	0.005887500 	0.615000000
80.00000 	0.005962500 	0.615000000
81.00000 	0.006037500 	0.615000000
82.00000 	0.006112500 	0.615000000
83.00000 	0.006187500 	0.610000000
84.00000 	0.006262500 	0.610000000
85.00000 	0.006337500 	0.605000000
86.00000 	0.006412500 	0.605000000
87.00000 	0.006487500 	0.605000000
88.00000 	0.006562500 	0.605000000
89.00000 	0.006637500 	0.605000000
90.00000 	0.006712500 	0.605000000
91.00000 	0.006787500 	0.605000000
92.00000 	0.006862500 	0.605000000
93.00000 	0.006937500 	0.600000000
94.00000 	0.007012500 	0.600000000
95.00000 	0.007087500 	0.600000000
96.00000 	0.007162500 	0.600000000
97.00000 	0.007237500 	0.595000000
98.00000 	0.007312500 	0.590000000
99.00000 	0.007387500 	0.590000000
100.00000 	0.007462500 	0.585000000
101.00000 	0.007537500 	0.585000000
102.00000 	0.007612500 	0.585000000
103.00000 	0.007687500 	0.585000000
104.00000 	0.007762500 	0.580000000
105.00000 	0.007837500 	0.580000000
106.00000 	0.007912500 	0.575000000
107.00000 	0.007987500 	0.575000000
108.00000 	0.008062500 	0.575000000
109.00000 	0.008137500 	0.575000000
110.00000 	0.008212500 	0.575000000
111.00000 	0.008287500 	0.575000000
112.00000 	0.008362500 	0.570000000
113.00000 	0.008437500 	0.570000000
114.00000 	0.008512500 	0.570000000
115.00000 	0.008587500 	0.570000000
116.00000 	0.008662500 	0.570000000
117.00000 	0.008737500 	0.570000000
118.00000 	0.008812500 	0.570000000
119.00000 	0.008887500 	0.570000000
120.00000 	0.008962500 	0.570000000
121.00000 	0.009037500 	0.570000000
122.00000 	0.009112500 	0.565000000
123.00000 	0.009187500 	0.565000000
124.00000 	0.009262500 	0.560000000
125.00000 	0.009337500 	0.560000000
126.00000 	0.009412500 	0.555000000
127.00000 	0.009487500 	0.550000000
128.00000 	0.009562500 	0.550000000
129.00000 	0.009637500 	0.550000000
130.00000 	0.009712500 	0.550000000
131.00000 	0.009787500 	0.550000000
132.00000 	0.009862500 	0.550000000
133.00000 	0.009937500 	0.550000000
134.00000 	0.010012500 	0.550000000
135.00000 	0.010087500 	0.550000000
136.00000 	0.010162500 	0.550000000
137.00000 	0.010237500 	0.550000000
138.00000 	0.010312500 	0.550000000
139.00000 	0.010387500 	0.550000000
140.00000 	0.010462500 	0.550000000
141.00000 	0.010537500 	0.550000000
142.00000 	0.010612500 	0.550000000
143.00000 	0.010687500 	0.545000000
144.00000 	0.010762500 	0.545000000
145.00000 	0.010837500 	0.545000000
146.00000 	0.010912500 	0.545000000
147.00000 	0.010987500 	0.545000000
148.00000 	0.011062500 	0.545000000
149.00000 	0.011137500 	0.545000000
150.00000 	0.011212500 	0.545000000
151.00000 	0.011287500 	0.545000000
152.00000 	0.011362500 	0.545000000
153.00000 	0.011437500 	0.540000000
154.00000 	0.011512500 	0.540000000
155.00000 	0.011587500 	0.540000000
156.00000 	0.011662500 	0.535000000
157.00000 	0.011737500 	0.535000000
158.00000 	0.011812500 	0.535000000
159.00000 	0.011887500 	0.535000000
160.00000 	0.011962500 	0.535000000
161.00000 	0.012037500 	0.535000000
162.00000 	0.012112500 	0.535000000
163.00000 	0.012187500 	0.535000000
164.00000 	0.012262500 	0.535000000
165.00000 	0.012337500 	0.535000000
166.00000 	0.012412500 	0.535000000
167.00000 	0.012487500 	0.530000000
168.00000 	0.012562500 	0.530000000
169.00000 	0.012637500 	0.530000000
170.00000 	0.012712500 	0.530000000
171.00000 	0.012787500 	0.530000000
172.00000 	0.012862500 	0.530000000
173.00000 	0.012937500 	0.530000000
174.00000 	0.013012500 	0.530000000
175.00000 	0.013087500 	0.530000000
