0.00000 	0.000000000 	1.000000000
1.00000 	0.000037500 	0.775000000
2.00000 	0.000112500 	0.740000000
3.00000 	0.000187500 	0.705000000
4.00000 	0.000262500 	0.670000000
5.00000 	0.000337500 	0.660000000
6.00000 	0.000412500 	0.640000000
7.00000 	0.000487500 	0.610000000
8.00000 	0.000562500 	0.560000000
9.00000 	0.000637500 	0.535000000
10.00000 	0.000712500 	0.480000000
11.00000 	0.000787500 	0.465000000
12.00000 	0.000862500 	0.440000000
13.00000 	0.000937500 	0.420000000
14.00000 	0.001012500 	0.395000000
15.00000 	0.001087500 	0.350000000
16.00000 	0.001162500 	0.345000000
17.00000 	0.001237500 	0.335000000
18.00000 	0.001312500 	0.325000000
19.00000 	0.001387500 	0.315000000
20.00000 	0.001462500 	0.290000000
21.00000 	0.001537500 	0.270000000
22.00000 	0.001612500 	0.260000000
23.00000 	0.001687500 	0.255000000
24.00000 	0.001762500 	0.250000000
25.00000 	0.001837500 	0.240000000
26.00000 	0.001912500 	0.230000000
27.00000 	0.001987500 	0.225000000
28.00000 	0.002062500 	0.220000000
29.00000 	0.002137500 	0.215000000
30.00000 	0.002212500 	0.210000000
31.00000 	0.002287500 	0.205000000
32.00000 	0.002362500 	0.200000000
33.00000 	0.002437500 	0.200000000
34.00000 	0.002512500 	0.190000000
35.00000 	0.002587500 	0.185000000
36.00000 	0.002662500 	0.185000000
37.00000 	0.002737500 	0.180000000
38.00000 	0.002812500 	0.175000000
39.00000 	0.002887500 	0.175000000
40.00000 	0.002962500 	0.175000000
41.00000 	0.003037500 	0.175000000
42.00000 	0.003112500 	0.175000000
43.00000 	0.003187500 	0.175000000
44.00000 	0.003262500 	0.175000000
45.00000 	0.003337500 	0.175000000
46.00000 	0.003412500 	0.170000000
47.00000 	0.003487500 	0.170000000
48.00000 	0.003562500 	0.165000000
49.00000 	0.003637500 	0.165000000
50.00000 	0.003712500 	0.165000000
51.00000 	0.003787500 	0.165000000
52.00000 	0.003862500 	0.165000000
53.00000 	0.003937500 	0.160000000
54.00000 	0.004012500 	0.160000000
55.00000 	0.004087500 	0.160000000
56.00000 	0.004162500 	0.160000000
57.00000 	0.004237500 	0.160000000
58.00000 	0.004312500 	0.155000000
59.00000 	0.004387500 	0.155000000
60.00000 	0.004462500 	0.155000000
61.00000 	0.004537500 	0.155000000
62.00000 	0.004612500 	0.155000000
63.00000 	0.004687500 	0.150000000
64.00000 	0.004762500 	0.150000000
65.00000 	0.004837500 	0.150000000
66.00000 	0.004912500 	0.150000000
67.00000 	0.004987500 	0.150000000
68.00000 	0.005062500 	0.150000000
69.00000 	0.005137500 	0.150000000
70.00000 	0.005212500 	0.150000000
71.00000 	0.005287500 	0.150000000
72.00000 	0.005362500 	0.150000000
73.00000 	0.005437500 	0.150000000
74.00000 	0.005512500 	0.150000000
75.00000 	0.005587500 	0.150000000
76.00000 	0.005662500 	0.150000000
